transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
1480,493,Reimbursement,109546,Cash,,,2025-12-31,Pending
1481,493,Salary,137581,UPI,Karur Vysya Bank,OIRC4745539443739,2025-07-11,Pending
1482,494,Salary,43149,Bank Transfer,Indian Bank,HVQE3278861562208,2024-01-17,Success
1483,494,Salary,67266,UPI,Federal Bank,DUPW2178889720335,2024-01-05,Pending
1484,494,Salary,88450,Cash,,,2023-05-05,Success
1485,494,Salary,42146,Bank Transfer,ICICI Bank,OALN6186741086497,2024-07-02,Failed
1486,495,Salary,116749,Cash,,,2025-03-29,Failed
1487,495,Salary,62923,Cash,,,2025-11-29,Pending
1488,495,Claim_Payout,60563,Bank Transfer,Bank of India,GSKW6689187965195,2025-12-31,Success
1489,495,Salary,23941,Cash,,,2024-01-03,Failed
1490,496,Claim_Payout,47843,Cash,,,2024-03-28,Failed
1491,496,Reimbursement,72868,UPI,Bandhan Bank,AWXB4446303024006,2023-06-12,Success
1492,496,Claim_Payout,110239,UPI,ICICI Bank,GIHA3646004659080,2025-05-18,Failed
1493,496,Reimbursement,51659,Cash,,,2023-12-17,Pending
1494,497,Reimbursement,88166,Bank Transfer,DCB Bank,WOYV7280114024194,2025-07-31,Pending
1495,497,Reimbursement,48337,Cash,,,2025-12-22,Success
1496,497,Reimbursement,116644,Bank Transfer,Tamilnad Mercantile Bank,LGPQ3522096454652,2025-08-02,Success
1497,497,Claim_Payout,107510,Bank Transfer,Central Bank of India,TQSU8581491740875,2025-02-18,Failed
1498,498,Reimbursement,88868,Bank Transfer,Karur Vysya Bank,OEAN3566930790964,2025-07-30,Failed
1499,498,Salary,58300,Cash,,,2025-02-17,Failed
1500,499,Salary,66428,Cash,,,2024-04-12,Success
1501,499,Claim_Payout,143879,Cash,,,2024-05-22,Failed
1502,500,Salary,23838,Bank Transfer,Tamilnad Mercantile Bank,BHRP4963396664805,2024-12-11,Success
1503,500,Reimbursement,89753,Cash,,,2025-05-06,Failed
1504,500,Reimbursement,16898,UPI,Canara Bank,XMYG3091961947770,2024-09-20,Failed
1505,501,Claim_Payout,64327,Bank Transfer,IDFC First Bank,JFMT7989005969622,2024-03-19,Success
1506,501,Claim_Payout,127409,UPI,Bank of Maharashtra,MTZE5901465679665,2023-09-21,Failed
1507,501,Claim_Payout,124588,UPI,Yes Bank,ORQL9813378566424,2025-01-19,Failed
1508,502,Reimbursement,110443,UPI,Punjab National Bank,PMJD7538321412004,2025-07-20,Failed
1509,502,Reimbursement,101396,Cash,,,2025-03-23,Failed
1510,502,Salary,26072,Cash,,,2024-12-28,Failed
1511,502,Salary,34965,Cash,,,2023-04-01,Success
1512,503,Salary,102980,Bank Transfer,Bank of India,SBLU8967968397724,2023-01-27,Success
1513,503,Salary,100097,Bank Transfer,IndusInd Bank,CXNW8609843208244,2025-04-09,Pending
1514,504,Salary,46185,UPI,Bank of Maharashtra,VGCP4457921663010,2024-12-18,Pending
1515,504,Reimbursement,98780,Cash,,,2024-04-12,Pending
1516,505,Salary,114479,UPI,DCB Bank,FWPV2189264065805,2025-08-22,Success
1517,505,Claim_Payout,110646,Cash,,,2025-06-16,Success
1518,506,Salary,13290,UPI,Punjab National Bank,XTMQ1317149048946,2025-10-16,Failed
1519,506,Claim_Payout,92328,UPI,Dhanlaxmi Bank,KWMT9312890974234,2023-08-07,Pending
1520,507,Reimbursement,27863,Cash,,,2025-06-27,Pending
1521,507,Reimbursement,147501,Bank Transfer,Punjab National Bank,JSEE7229276932876,2024-04-10,Pending
1522,508,Claim_Payout,43783,Bank Transfer,Yes Bank,KDTT3386991188060,2025-08-03,Pending
1523,508,Reimbursement,71160,UPI,Axis Bank,RKOP2558743325854,2025-11-28,Pending
1524,508,Salary,129307,Cash,,,2024-06-24,Success
1525,509,Reimbursement,30255,Bank Transfer,City Union Bank,VPHG8878413040928,2024-12-10,Success
1526,509,Salary,73038,UPI,IndusInd Bank,XQUV6204423691536,2024-11-25,Success
1527,510,Salary,146848,Cash,,,2024-07-02,Pending
1528,510,Salary,95533,Bank Transfer,Canara Bank,LACB6470210515791,2025-06-01,Failed
1529,511,Reimbursement,85251,Cash,,,2025-02-09,Success
1530,511,Salary,105324,Cash,,,2023-11-27,Pending
1531,512,Salary,34708,UPI,Karnataka Bank,YEEO3592624077447,2024-05-17,Pending
1532,512,Salary,21275,Cash,,,2025-12-16,Failed
1533,512,Claim_Payout,102600,Cash,,,2024-01-15,Success
1534,512,Claim_Payout,149696,Bank Transfer,Federal Bank,YAZE9975491044894,2025-01-02,Success
1535,513,Reimbursement,56478,UPI,Tamilnad Mercantile Bank,AVCO0814678153116,2024-05-01,Failed
1536,513,Claim_Payout,134537,UPI,CSB Bank,MWJM1337431994743,2024-04-15,Success
1537,513,Claim_Payout,40549,UPI,Punjab National Bank,EPPS1306775009834,2025-10-04,Success
1538,513,Salary,89589,Cash,,,2023-02-05,Success
1539,514,Reimbursement,51071,Cash,,,2023-08-30,Success
1540,514,Salary,87366,Cash,,,2024-05-15,Success
1541,515,Reimbursement,43320,Bank Transfer,Bank of Baroda,KDIN5767934794846,2026-01-15,Failed
1542,515,Reimbursement,141330,Bank Transfer,Bank of Maharashtra,OCYM3241254317154,2025-11-02,Pending
1543,515,Reimbursement,116964,Bank Transfer,South Indian Bank,KPUC5152451457937,2024-01-09,Success
1544,515,Salary,145705,Cash,,,2025-02-25,Success
1545,516,Claim_Payout,84045,Bank Transfer,ICICI Bank,LYCK1835077192939,2024-07-23,Pending
1546,516,Claim_Payout,55529,Cash,,,2024-09-19,Pending
1547,516,Reimbursement,49359,Bank Transfer,Karnataka Bank,TXSB5410083431850,2024-02-20,Failed
1548,517,Salary,77722,Bank Transfer,State Bank of India,QIZL4789215680364,2024-12-02,Success
1549,517,Claim_Payout,69708,Bank Transfer,RBL Bank,BZDO8373719603906,2024-06-27,Failed
1550,517,Claim_Payout,33968,Bank Transfer,UCO Bank,LXQK4109184481651,2023-04-13,Pending
1551,518,Claim_Payout,98425,Cash,,,2025-07-20,Pending
1552,518,Reimbursement,27063,UPI,Yes Bank,IRGE9122000938257,2023-03-09,Success
1553,518,Reimbursement,49758,Bank Transfer,Bank of Maharashtra,JMYR0310824827347,2025-03-13,Failed
1554,518,Claim_Payout,13320,Cash,,,2024-10-09,Pending
1555,519,Salary,96026,Bank Transfer,Bank of Maharashtra,XHLI2783954004555,2023-01-30,Pending
1556,519,Reimbursement,34989,UPI,Central Bank of India,DSPN4935338349508,2023-04-25,Pending
1557,520,Claim_Payout,35658,UPI,Yes Bank,PQLN2100628209702,2025-02-17,Pending
1558,520,Reimbursement,116505,UPI,Bank of Maharashtra,WCKG0930128598270,2025-11-30,Failed
1559,520,Reimbursement,119625,Bank Transfer,Nainital Bank,WHKF3931296471791,2024-03-05,Success
1560,521,Claim_Payout,67744,UPI,Nainital Bank,DTWD0413049936299,2023-06-12,Success
1561,521,Claim_Payout,148181,Bank Transfer,Bandhan Bank,ZZSQ1413620164514,2026-01-19,Success
1562,521,Salary,131187,Bank Transfer,Indian Overseas Bank,QVUY4874341161195,2023-10-01,Pending
1563,521,Salary,59343,Bank Transfer,IDBI Bank,XHRB1084478427845,2023-03-03,Pending
1564,522,Reimbursement,84246,Cash,,,2025-06-15,Success
1565,522,Reimbursement,10855,UPI,IDBI Bank,NLIP4273361694093,2023-01-28,Pending
1566,523,Salary,76759,Cash,,,2024-06-04,Pending
1567,523,Salary,42914,Cash,,,2026-01-09,Failed
1568,523,Salary,125286,Cash,,,2026-01-01,Success
1569,524,Reimbursement,125647,UPI,Yes Bank,VYOD4185006542003,2024-12-30,Success
1570,524,Salary,52343,Cash,,,2024-02-24,Failed
1571,524,Claim_Payout,96817,Bank Transfer,Karnataka Bank,RITQ9715522302909,2024-11-13,Success
1572,525,Claim_Payout,145738,UPI,State Bank of India,SPCS8554254177382,2025-09-03,Failed
1573,525,Salary,110106,Bank Transfer,RBL Bank,KUNN7929556349195,2024-07-16,Failed
1574,525,Claim_Payout,126767,Cash,,,2025-01-21,Success
1575,526,Reimbursement,110187,UPI,Jammu & Kashmir Bank,QDJG0094330589138,2025-05-01,Success
1576,526,Salary,59267,Cash,,,2025-01-09,Success
1577,526,Reimbursement,31360,UPI,Tamilnad Mercantile Bank,HCZF0576917719374,2025-06-08,Success
1578,527,Reimbursement,82074,UPI,Indian Overseas Bank,IITY2317211964167,2024-10-06,Failed
1579,527,Reimbursement,13184,Cash,,,2023-07-23,Failed
1580,527,Claim_Payout,25565,Cash,,,2024-04-11,Failed
1581,527,Claim_Payout,82373,UPI,Canara Bank,LYWJ5208044590346,2023-05-28,Pending
1582,528,Salary,55496,Bank Transfer,Indian Bank,TYZB8113468700026,2024-12-01,Failed
1583,528,Reimbursement,134598,UPI,Bandhan Bank,KMAL3116377684711,2025-08-22,Success
1584,528,Reimbursement,77342,Bank Transfer,Federal Bank,DWOZ6724974563312,2023-04-16,Success
1585,528,Reimbursement,17269,Cash,,,2023-03-03,Failed
1586,529,Reimbursement,38612,Bank Transfer,State Bank of India,ZKGZ4243515411526,2024-10-22,Success
1587,529,Reimbursement,93263,Cash,,,2023-11-22,Pending
1588,530,Reimbursement,105839,UPI,HDFC Bank,KIPC4372977394873,2023-11-24,Failed
1589,530,Salary,39750,Bank Transfer,Karur Vysya Bank,MLBB4229519041403,2024-01-24,Failed
1590,530,Reimbursement,147600,Bank Transfer,Tamilnad Mercantile Bank,FAXV8053245630462,2025-02-28,Success
1591,530,Salary,10916,Bank Transfer,Canara Bank,GUIU7395326769921,2023-05-12,Success
1592,531,Reimbursement,116084,Cash,,,2024-05-24,Failed
1593,531,Salary,74185,UPI,Karur Vysya Bank,LHSC0135023681829,2024-12-15,Success
1594,532,Salary,56118,Bank Transfer,UCO Bank,QDYH2846568755366,2024-04-04,Failed
1595,532,Reimbursement,79016,UPI,Karur Vysya Bank,TZIG1080945559689,2023-12-26,Failed
1596,532,Claim_Payout,101368,Cash,,,2024-01-30,Failed
1597,532,Salary,51784,Cash,,,2024-03-07,Pending
1598,533,Salary,120734,Cash,,,2024-06-09,Success
1599,533,Claim_Payout,148430,UPI,Bank of Maharashtra,NVBK7243962562044,2023-04-04,Failed
1600,533,Salary,86143,Bank Transfer,Dhanlaxmi Bank,SDKW9112668121632,2025-11-01,Pending
1601,534,Reimbursement,107461,UPI,Union Bank of India,NKHL9617334932994,2024-07-13,Pending
1602,534,Salary,19504,UPI,IDFC First Bank,LWHA4102484891690,2024-04-21,Success
1603,535,Reimbursement,117875,Cash,,,2024-10-13,Pending
1604,535,Salary,95087,Cash,,,2024-01-19,Pending
1605,536,Reimbursement,24248,Bank Transfer,HDFC Bank,PBST1401508866332,2023-04-26,Failed
1606,536,Salary,118985,Cash,,,2026-01-19,Success
1607,536,Claim_Payout,38243,UPI,IDBI Bank,SGSE7279199112996,2023-01-24,Success
1608,537,Reimbursement,20154,Cash,,,2024-02-11,Success
1609,537,Reimbursement,123091,Cash,,,2024-02-26,Pending
1610,537,Reimbursement,92035,Cash,,,2025-04-15,Failed
1611,538,Claim_Payout,55663,UPI,Punjab and Sind Bank,HBJC0906660913343,2025-04-30,Failed
1612,538,Reimbursement,139804,UPI,Indian Bank,HRPY4372633662563,2025-09-03,Failed
1613,538,Claim_Payout,64098,UPI,Bank of Maharashtra,VGAI8535812558386,2024-01-17,Success
1614,539,Reimbursement,55101,Bank Transfer,IDBI Bank,YPKR8181388949365,2023-07-04,Pending
1615,539,Reimbursement,119465,Bank Transfer,Jammu & Kashmir Bank,EHLO1992889306902,2025-01-17,Pending
1616,539,Claim_Payout,47235,Bank Transfer,IndusInd Bank,QVPZ2287416769978,2026-01-04,Pending
1617,540,Salary,97465,UPI,CSB Bank,JZBW0688948403161,2023-11-16,Failed
1618,540,Claim_Payout,50804,Cash,,,2024-05-25,Pending
1619,540,Salary,16855,Bank Transfer,Dhanlaxmi Bank,YLGG5963709167363,2023-10-17,Success
1620,540,Reimbursement,16337,Cash,,,2024-10-29,Failed
1621,541,Claim_Payout,110030,Cash,,,2025-05-28,Pending
1622,541,Claim_Payout,64589,Cash,,,2025-05-01,Success
1623,542,Reimbursement,27358,Bank Transfer,Central Bank of India,QRAD5522914309566,2025-08-19,Pending
1624,542,Salary,39729,UPI,Karur Vysya Bank,TWLX5473519742764,2025-09-16,Pending
1625,543,Reimbursement,131774,Bank Transfer,Dhanlaxmi Bank,HIEG0533927109365,2024-10-01,Failed
1626,543,Salary,55976,Cash,,,2025-05-31,Success
1627,543,Reimbursement,60727,Cash,,,2023-06-12,Failed
1628,544,Reimbursement,80424,Cash,,,2024-12-25,Success
1629,544,Salary,101153,UPI,RBL Bank,KKCW6662090821286,2025-02-02,Failed
1630,544,Salary,135446,Cash,,,2023-11-11,Success
1631,545,Reimbursement,11957,Cash,,,2024-08-10,Pending
1632,545,Salary,85777,Bank Transfer,Yes Bank,DMRV1938769266467,2024-06-29,Failed
1633,546,Salary,45915,Cash,,,2024-09-13,Failed
1634,546,Reimbursement,69926,Cash,,,2025-11-10,Failed
1635,546,Salary,56932,UPI,IndusInd Bank,ACCB0056304663419,2025-04-13,Pending
1636,547,Claim_Payout,136025,Cash,,,2023-11-19,Pending
1637,547,Reimbursement,89462,UPI,CSB Bank,JNGX3536227847484,2024-08-09,Failed
1638,548,Claim_Payout,64316,Bank Transfer,Karnataka Bank,LHCZ2355499984511,2024-01-26,Failed
1639,548,Reimbursement,67400,Bank Transfer,Bank of India,UMGW0664298850161,2026-01-08,Failed
1640,548,Reimbursement,147051,UPI,Jammu & Kashmir Bank,DLDC1866669649884,2023-02-10,Success
1641,549,Claim_Payout,116551,UPI,Federal Bank,EHTI8218983099276,2025-09-22,Success
1642,549,Claim_Payout,104751,UPI,Union Bank of India,XILW6414969013831,2023-07-02,Pending
1643,549,Reimbursement,95313,Bank Transfer,IDFC First Bank,QHLQ9929387636626,2026-01-07,Pending
1644,549,Reimbursement,57193,Bank Transfer,IndusInd Bank,FATT4797402217088,2025-08-22,Pending
1645,550,Claim_Payout,46982,UPI,Punjab National Bank,QWSY5901013702475,2024-03-20,Success
1646,550,Reimbursement,89029,Bank Transfer,Bandhan Bank,XADE6543385416585,2025-12-07,Success
1647,550,Claim_Payout,101872,Bank Transfer,Jammu & Kashmir Bank,XQCF6432174666199,2024-04-29,Pending
1648,551,Claim_Payout,39534,Bank Transfer,CSB Bank,SOUF3767365929930,2024-08-07,Failed
1649,551,Salary,87055,UPI,Bandhan Bank,LQKD8932455327123,2023-12-16,Pending
1650,552,Reimbursement,139861,UPI,Central Bank of India,WKLX8605552090063,2023-02-23,Success
1651,552,Claim_Payout,145870,Cash,,,2025-12-07,Failed
1652,552,Salary,134202,UPI,City Union Bank,TMEH8866671671361,2025-05-09,Failed
1653,552,Salary,19700,Cash,,,2025-01-08,Failed
1654,553,Claim_Payout,40530,Bank Transfer,Indian Bank,PXHJ3626075625405,2025-05-16,Failed
1655,553,Reimbursement,56907,Cash,,,2023-02-14,Success
1656,554,Reimbursement,39586,Cash,,,2023-03-05,Pending
1657,554,Claim_Payout,77551,Bank Transfer,Punjab and Sind Bank,ZNMK4669369435475,2024-12-19,Pending
1658,554,Reimbursement,66981,Cash,,,2023-09-19,Pending
1659,555,Reimbursement,80325,UPI,Karur Vysya Bank,QYPQ1589822234703,2024-02-17,Pending
1660,555,Salary,137851,Cash,,,2024-03-06,Success
1661,555,Reimbursement,96491,UPI,Canara Bank,SQAA1578467669758,2025-06-22,Success
1662,555,Salary,73727,Bank Transfer,Punjab National Bank,OILT7971258381838,2025-04-27,Success
1663,556,Claim_Payout,42091,Bank Transfer,Indian Overseas Bank,TXCR4121954081082,2024-06-20,Pending
1664,556,Reimbursement,65772,UPI,ICICI Bank,PULL1263116797526,2023-11-01,Success
1665,556,Reimbursement,67636,Bank Transfer,Nainital Bank,IFNI7418640936623,2023-02-20,Success
1666,556,Claim_Payout,55469,Bank Transfer,Nainital Bank,NEYD0396323001789,2024-12-28,Success
1667,557,Reimbursement,63769,UPI,Punjab National Bank,SVGE0286641877403,2025-01-11,Success
1668,557,Reimbursement,93475,Bank Transfer,Federal Bank,JTPT1595573167945,2023-11-02,Pending
1669,558,Salary,46571,UPI,Indian Bank,XPZP7103511272658,2025-09-12,Success
1670,558,Claim_Payout,91971,UPI,Union Bank of India,HKMC3585512418641,2025-12-05,Failed
1671,558,Reimbursement,82866,Cash,,,2023-07-17,Failed
1672,558,Salary,84894,Bank Transfer,Karur Vysya Bank,JLLG5531890657855,2025-05-07,Pending
1673,559,Reimbursement,30267,UPI,Central Bank of India,TYNI6269505278253,2025-02-21,Pending
1674,559,Reimbursement,78835,Cash,,,2026-01-11,Pending
1675,559,Reimbursement,63345,Cash,,,2023-12-09,Pending
1676,559,Reimbursement,111326,Bank Transfer,RBL Bank,JFPD2073267062909,2025-07-09,Failed
1677,560,Reimbursement,11618,UPI,Jammu & Kashmir Bank,CWZI4509479992966,2024-02-10,Failed
1678,560,Claim_Payout,98005,Bank Transfer,Central Bank of India,YNNH6520658950077,2024-11-25,Failed
1679,560,Salary,51804,Bank Transfer,Bandhan Bank,FCJN8324005288633,2025-02-23,Success
1680,561,Claim_Payout,16427,UPI,Karur Vysya Bank,ENPQ3856834153228,2024-04-27,Pending
1681,561,Salary,83340,Cash,,,2023-07-01,Success
1682,561,Claim_Payout,40059,Bank Transfer,Indian Bank,CCWE1675339446092,2025-03-15,Success
1683,562,Reimbursement,90527,UPI,CSB Bank,TAVG7765240045648,2025-01-09,Pending
1684,562,Reimbursement,120796,Cash,,,2024-04-03,Failed
1685,563,Claim_Payout,132368,UPI,Bandhan Bank,WPRL8035119726260,2024-09-19,Success
1686,563,Claim_Payout,38064,UPI,UCO Bank,IKAP0915901677922,2025-03-23,Pending
1687,563,Reimbursement,138927,Cash,,,2025-02-27,Failed
1688,564,Claim_Payout,16404,Bank Transfer,RBL Bank,IMOX8867643705068,2025-08-02,Pending
1689,564,Reimbursement,120974,Bank Transfer,HDFC Bank,SHHE1104476974557,2023-09-02,Success
1690,564,Salary,12340,Cash,,,2023-04-14,Pending
1691,565,Claim_Payout,144143,Bank Transfer,Bank of India,PIFF7267700164198,2024-12-08,Pending
1692,565,Claim_Payout,25494,Cash,,,2024-02-17,Failed
1693,565,Salary,11253,Bank Transfer,Yes Bank,ZKXE9972161069231,2024-02-14,Success
1694,566,Salary,67159,Cash,,,2025-09-29,Success
1695,566,Salary,11118,Bank Transfer,CSB Bank,ALVT8227661049250,2024-06-05,Failed
1696,566,Salary,14104,Bank Transfer,City Union Bank,YWFM1654607862496,2025-12-19,Pending
1697,566,Reimbursement,106179,Cash,,,2025-10-25,Failed
1698,567,Claim_Payout,27232,Bank Transfer,Bank of India,SGSH6407385216070,2024-12-13,Failed
1699,567,Claim_Payout,97905,UPI,Jammu & Kashmir Bank,PETF2539669918086,2024-07-21,Pending
1700,568,Claim_Payout,95526,Cash,,,2024-01-13,Failed
1701,568,Claim_Payout,91712,Cash,,,2023-07-25,Pending
1702,568,Salary,52854,Cash,,,2024-04-16,Success
1703,569,Salary,117436,Bank Transfer,IndusInd Bank,JAQG0669693013995,2024-07-05,Pending
1704,569,Salary,16140,UPI,Canara Bank,OSCK5545562930893,2024-03-23,Pending
1705,569,Salary,110762,Cash,,,2024-02-20,Pending
1706,570,Reimbursement,68368,Bank Transfer,DCB Bank,RFJH9433870772512,2026-01-13,Success
1707,570,Claim_Payout,29244,Bank Transfer,Karur Vysya Bank,PTRT7335448831676,2024-11-27,Failed
1708,571,Salary,95337,Cash,,,2025-08-01,Failed
1709,571,Claim_Payout,17255,UPI,ICICI Bank,ZWJA9853191108157,2024-08-18,Success
1710,571,Salary,114027,UPI,Bank of India,TODD8616577046505,2025-06-25,Pending
1711,572,Reimbursement,25945,Cash,,,2023-06-22,Failed
1712,572,Salary,52575,UPI,ICICI Bank,QJPK9004025180772,2024-11-23,Failed
1713,572,Claim_Payout,29324,UPI,South Indian Bank,NXBD3896162332228,2025-11-02,Pending
1714,573,Salary,146437,UPI,Bank of India,KAZC5605517332566,2023-11-13,Failed
1715,573,Claim_Payout,137558,Bank Transfer,Kotak Mahindra Bank,DFUE7230082597267,2024-04-05,Pending
1716,574,Salary,100240,UPI,IDBI Bank,VRRQ5882316153346,2024-12-11,Failed
1717,574,Reimbursement,142687,UPI,Punjab and Sind Bank,EHLQ5582348352405,2024-08-25,Failed
1718,574,Claim_Payout,37589,Bank Transfer,Dhanlaxmi Bank,AXCM6896285688448,2025-01-15,Pending
1719,574,Salary,119176,Cash,,,2024-08-26,Success
1720,575,Claim_Payout,41676,Bank Transfer,IDBI Bank,WGAN1418634244451,2025-12-21,Pending
1721,575,Salary,143447,Cash,,,2024-12-07,Failed
1722,576,Salary,126403,Cash,,,2025-04-09,Pending
1723,576,Salary,136880,UPI,Central Bank of India,FVVU9461561549706,2025-05-21,Pending
1724,576,Claim_Payout,82594,Cash,,,2025-01-04,Failed
1725,577,Claim_Payout,61125,UPI,Canara Bank,ZWPY5032622814492,2024-03-03,Pending
1726,577,Claim_Payout,49482,Cash,,,2025-06-22,Pending
1727,577,Claim_Payout,127952,Bank Transfer,Jammu & Kashmir Bank,BXKH5000581251466,2025-12-12,Pending
1728,578,Reimbursement,106538,UPI,Jammu & Kashmir Bank,YWUC4220215932398,2023-09-01,Success
1729,578,Reimbursement,20000,Cash,,,2025-10-19,Failed
1730,578,Claim_Payout,103840,UPI,State Bank of India,TZAJ2674157510888,2024-04-14,Pending
1731,578,Salary,92933,Bank Transfer,Jammu & Kashmir Bank,KENU7258692380894,2024-11-21,Pending
1732,579,Salary,100932,Bank Transfer,Dhanlaxmi Bank,FKJE8472226924945,2025-05-28,Pending
1733,579,Claim_Payout,75566,Bank Transfer,Punjab National Bank,JQFB4323515709853,2024-07-03,Failed
1734,579,Reimbursement,110728,Cash,,,2025-10-30,Pending
1735,580,Claim_Payout,146081,Bank Transfer,Indian Overseas Bank,WAXJ7107655296345,2025-08-07,Pending
1736,580,Reimbursement,87667,UPI,Federal Bank,XGKE6844829317843,2024-09-25,Success
1737,580,Claim_Payout,70041,Cash,,,2023-08-31,Pending
1738,580,Claim_Payout,24031,UPI,City Union Bank,GXQA8104132480472,2024-08-21,Failed
1739,581,Claim_Payout,41761,Bank Transfer,Kotak Mahindra Bank,DSBU4304185526588,2025-07-04,Pending
1740,581,Reimbursement,115694,Cash,,,2024-05-22,Success
1741,581,Salary,146716,Bank Transfer,Bank of Baroda,DCYR4116721486313,2025-01-14,Success
1742,582,Reimbursement,11530,Cash,,,2024-06-10,Failed
1743,582,Salary,46525,Cash,,,2024-07-11,Success
1744,583,Salary,130689,UPI,South Indian Bank,PPTW0617715036010,2024-05-17,Failed
1745,583,Claim_Payout,104786,Cash,,,2023-09-24,Success
1746,583,Claim_Payout,61711,Cash,,,2023-12-05,Pending
1747,583,Claim_Payout,91223,Bank Transfer,Federal Bank,UUFS3073722009600,2023-04-27,Success
1748,584,Reimbursement,125557,Cash,,,2024-12-27,Success
1749,584,Salary,68084,Cash,,,2024-07-28,Failed
1750,585,Salary,14309,Bank Transfer,IndusInd Bank,OJSU8987339038836,2023-01-24,Success
1751,585,Salary,29904,Bank Transfer,Punjab and Sind Bank,CDPK8711040204194,2023-10-15,Success
1752,586,Claim_Payout,35724,Cash,,,2026-01-13,Failed
1753,586,Salary,95562,Cash,,,2025-09-11,Pending
1754,587,Salary,90522,Cash,,,2025-02-22,Pending
1755,587,Claim_Payout,86566,Cash,,,2024-08-25,Success
1756,588,Reimbursement,99070,UPI,Central Bank of India,MLAS4892140991219,2025-07-13,Failed
1757,588,Reimbursement,65600,Bank Transfer,Nainital Bank,DWCN8066105716675,2025-03-12,Failed
1758,589,Salary,121320,Cash,,,2024-11-08,Failed
1759,589,Salary,29994,Cash,,,2026-01-04,Pending
1760,589,Salary,98318,Cash,,,2025-11-21,Failed
1761,590,Claim_Payout,67779,Bank Transfer,Canara Bank,ZACJ8054286115335,2025-09-20,Failed
1762,590,Claim_Payout,132477,Bank Transfer,Bank of Baroda,BIAE2797300224445,2025-01-26,Pending
1763,590,Salary,39687,UPI,Yes Bank,EJUZ0081796822612,2023-11-16,Success
1764,590,Claim_Payout,94253,Cash,,,2023-03-12,Pending
1765,591,Claim_Payout,135454,Cash,,,2025-01-30,Failed
1766,591,Reimbursement,29638,Bank Transfer,State Bank of India,GSET1522027180796,2023-02-20,Pending
1767,591,Salary,85487,UPI,CSB Bank,JOGT0084662429540,2023-11-25,Pending
1768,592,Claim_Payout,51386,Bank Transfer,Bandhan Bank,FYCP6364922272323,2023-03-31,Failed
1769,592,Claim_Payout,121708,UPI,Punjab and Sind Bank,GBBE7813949949816,2023-07-17,Failed
1770,592,Claim_Payout,112009,UPI,UCO Bank,HZDO0400747549399,2024-09-19,Pending
1771,592,Reimbursement,78972,UPI,State Bank of India,KYER3663973978257,2025-05-30,Pending
1772,593,Reimbursement,78440,UPI,Yes Bank,MSSB0695160606839,2025-09-16,Pending
1773,593,Claim_Payout,129920,Bank Transfer,Nainital Bank,GTCH5793438399376,2023-02-05,Failed
1774,593,Reimbursement,70277,Bank Transfer,RBL Bank,YFZS6679319740014,2023-09-18,Success
1775,593,Salary,24058,Bank Transfer,Punjab National Bank,ICRP9700994057746,2025-06-10,Success
1776,594,Claim_Payout,119810,Cash,,,2023-09-15,Success
1777,594,Salary,75381,Cash,,,2023-02-03,Failed
1778,594,Claim_Payout,17397,Cash,,,2025-10-14,Success
1779,594,Claim_Payout,11535,Bank Transfer,Bank of Baroda,VAMZ1203955770803,2023-02-02,Failed
1780,595,Salary,29809,Bank Transfer,Karnataka Bank,YICH3582272723651,2023-07-05,Pending
1781,595,Salary,104669,UPI,South Indian Bank,XXTA1930791070645,2025-09-06,Pending
1782,596,Salary,131656,UPI,RBL Bank,VTYD2354830753077,2025-06-14,Pending
1783,596,Reimbursement,33022,UPI,Jammu & Kashmir Bank,EAPM0056214013057,2025-09-09,Failed
1784,596,Reimbursement,41119,Bank Transfer,ICICI Bank,BLPA0425463524661,2023-05-28,Failed
1785,596,Reimbursement,109155,Bank Transfer,Bank of India,KABM5377586214717,2025-12-28,Success
1786,597,Claim_Payout,37869,Cash,,,2025-12-28,Pending
1787,597,Reimbursement,117903,Bank Transfer,Punjab National Bank,PSEU8169237335912,2024-12-02,Success
1788,597,Claim_Payout,49179,Cash,,,2024-06-11,Pending
1789,597,Reimbursement,134208,UPI,IDFC First Bank,YKBU9254727844143,2023-03-08,Failed
1790,598,Claim_Payout,103363,Cash,,,2025-04-04,Pending
1791,598,Reimbursement,90275,Cash,,,2024-05-04,Failed
1792,598,Salary,145547,Cash,,,2025-06-09,Pending
1793,599,Claim_Payout,149424,Bank Transfer,Bank of Baroda,HDIH1471688347129,2023-10-15,Pending
1794,599,Claim_Payout,131576,Cash,,,2025-06-10,Success
1795,599,Reimbursement,10603,Cash,,,2025-11-24,Failed
1796,600,Claim_Payout,104826,UPI,Jammu & Kashmir Bank,XXRR5662408838654,2024-12-23,Pending
1797,600,Salary,142054,Bank Transfer,CSB Bank,ITZF1049102467084,2023-12-29,Success
1798,601,Claim_Payout,124355,Cash,,,2024-03-25,Success
1799,601,Salary,86863,Cash,,,2024-08-27,Failed
1800,602,Reimbursement,91080,Bank Transfer,Canara Bank,LXBW2069831989378,2025-04-02,Failed
1801,602,Salary,78006,Bank Transfer,Indian Bank,RVYQ5433147517728,2023-05-24,Success
1802,602,Claim_Payout,95676,Cash,,,2024-06-28,Failed
1803,602,Reimbursement,112095,Cash,,,2025-07-25,Failed
1804,603,Salary,135644,Bank Transfer,DCB Bank,FDFN1964446951554,2024-04-29,Pending
