employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
325;Kai Suresh          ;Female;1987-08-11;indirabarad@example.org      ;+912778160921;HR        ;Executive;Hyderabad                   ;Rajasthan        ;2024-12-17;629868;Active  
326;Vihaan Kalita       ;Male  ;1973-12-10;ldeo@example.net             ;+912505077107;HR        ;Engineer ;Eluru                       ;Rajasthan        ;2023-04-27;768908;On Leave
327;Baljiwan Vohra      ;Male  ;1967-08-25;tristanmanda@example.net     ;+919420917241;Finance   ;Engineer ;Ozhukarai                   ;Chhattisgarh     ;2023-01-08;912173;On Leave
328;Gayathri Sarraf     ;Male  ;1988-10-09;                             ;2085948207   ;IT        ;Engineer ;Mirzapur                    ;Odisha           ;2025-05-07;659923;On Leave
329;Pushti Tata         ;Female;1997-03-10;                             ;+915309909539;IT        ;Engineer ;Gandhinagar                 ;Arunachal Pradesh;2021-06-29;1013659;On Leave
330;Arunima Prasad      ;Female;1970-01-16;narasimhanpraneel@example.com;07226730823  ;Operations;Manager  ;Jodhpur                     ;Punjab           ;2021-04-13;515884;Active  
331;Rayaan Sethi        ;Female;1982-08-01;rastogianamika@example.com   ;3711333026   ;HR        ;Executive;Gandhidham                  ;Karnataka        ;2022-07-28;341751;On Leave
332;Osha Chander        ;Male  ;1991-01-01;janaki18@example.net         ;08803455033  ;Admin     ;Manager  ;Anantapur                   ;Kerala           ;2024-10-21;594336;Resigned
333;Indrajit Banik      ;Male  ;1979-04-25;faras64@example.net          ;3041492658   ;IT        ;Executive;Farrukhabad                 ;Assam            ;2024-10-27;515381;Active  
334;Nihal Khatri        ;Female;2004-01-03;wallaayushman@example.org    ;+915919668695;HR        ;Manager  ;Bahraich                    ;Jharkhand        ;2025-06-08;677608;On Leave
335;Ranveer Dey         ;Male  ;2001-09-15;girish75@example.com         ;2017062922   ;Admin     ;Manager  ;Singrauli                   ;Nagaland         ;2022-09-14;1156218;Resigned
336;Isha Sachdeva       ;Male  ;1976-11-27;omaharaj@example.net         ;5980448423   ;IT        ;Executive;Agra                        ;Uttar Pradesh    ;2023-05-13;911777;Active  
337;Gagan Behl          ;Male  ;1969-08-03;fdeshmukh@example.com        ;6306204702   ;Admin     ;Analyst  ;Dhule                       ;Rajasthan        ;2022-06-07;647373;On Leave
338;Jonathan Bahl       ;Female;1990-08-22;raveljhalak@example.com      ;02558505721  ;Operations;Analyst  ;Indore                      ;Meghalaya        ;2021-12-10;589610;On Leave
339;Madhavi Vyas        ;Male  ;1993-01-27;lalazaitra@example.com       ;+917308046155;HR        ;Manager  ;Ghaziabad                   ;Punjab           ;2023-05-08;712883;Resigned
340;Samarth Arya        ;Female;1975-12-27;                             ;             ;Admin     ;Executive;Kamarhati                   ;Andhra Pradesh   ;2025-08-01;382388;Active  
341;Yashvi Keer         ;Female;1994-09-09;surkashish@example.com       ;+913313241132;Finance   ;Manager  ;Hospet                      ;Tripura          ;2023-04-03;632406;Active  
342;Yug Dhaliwal        ;Female;1976-10-11;paniniborde@example.com      ;8208040897   ;HR        ;Analyst  ;Nellore                     ;Odisha           ;2022-01-06;1064769;Resigned
343;Gautami Tella       ;Male  ;1999-05-08;nitesh94@example.com         ;08589610114  ;IT        ;Engineer ;Kharagpur                   ;Kerala           ;2023-11-08;385619;Resigned
344;Manan Sastry        ;Female;1999-05-13;jkar@example.com             ;6542011717   ;Operations;Manager  ;Bally                       ;Bihar            ;2023-09-25;676813;On Leave
345;Jairaj Gala         ;Female;2000-06-03;ftiwari@example.com          ;09151183737  ;IT        ;Executive;Varanasi                    ;Goa              ;2021-08-01;710760;Active  
346;Priya Narula        ;Female;1985-10-19;ishadhingra@example.net      ;1302564323   ;Operations;Executive;Hajipur                     ;Goa              ;2022-07-19;950428;On Leave
347;Ucchal Dhar         ;Female;1984-03-27;naveen58@example.net         ;4332402206   ;IT        ;Analyst  ;Etawah                      ;West Bengal      ;2024-11-16;879452;Resigned
348;Priya Kalita        ;Male  ;1975-09-26;                             ;00842970769  ;IT        ;Analyst  ;Surat                       ;Andhra Pradesh   ;2021-06-05;447685;On Leave
349;Ayush Kale          ;Female;1990-03-12;shravyabasu@example.net      ;+913438239358;IT        ;Engineer ;Bhavnagar                   ;Odisha           ;2021-11-28;1105116;Resigned
350;Naveen Shetty       ;Male  ;1999-01-09;sridharekansh@example.org    ;05955621175  ;IT        ;Executive;Coimbatore                  ;Madhya Pradesh   ;2021-03-28;951844;On Leave
351;Aadi Deshmukh       ;Male  ;1985-03-25;daksha07@example.com         ;+919207960316;Operations;Executive;Ballia                      ;Jharkhand        ;2021-02-12;389227;Resigned
352;Wridesh Wali        ;Female;1991-04-06;januja03@example.net         ;6378028940   ;Finance   ;Manager  ;Tenali                      ;Bihar            ;2021-06-20;937910;Active  
353;Vrishti Doctor      ;Female;1972-08-22;lkrishna@example.org         ;+918712578275;IT        ;Analyst  ;Bihar Sharif                ;West Bengal      ;2025-03-05;902478;Resigned
354;Chasmum Virk        ;Male  ;1967-01-15;yagneshcheema@example.net    ;01141432517  ;Finance   ;Executive;North Dumdum                ;Mizoram          ;2025-09-14;754826;On Leave
355;Sanya Saraf         ;Female;1970-12-30;sidhuurmi@example.com        ;07766165012  ;Finance   ;Manager  ;Chinsurah                   ;West Bengal      ;2021-04-24;540207;Active  
356;Lipika Tripathi     ;Male  ;1987-07-13;                             ;+917827461893;IT        ;Engineer ;Ratlam                      ;Meghalaya        ;2024-09-17;403435;Resigned
357;Azaan Wadhwa        ;Male  ;2003-01-14;gargnidhi@example.net        ;+914372581297;Admin     ;Executive;Bijapur                     ;Arunachal Pradesh;2025-09-14;685154;Resigned
358;Amruta Tailor       ;Male  ;1975-10-02;wkrishnamurthy@example.com   ;             ;Admin     ;Analyst  ;Nizamabad                   ;Bihar            ;2022-10-12;450070;Resigned
359;Laksh Verma         ;Male  ;2004-09-20;icontractor@example.net      ;+912669205052;Operations;Analyst  ;Arrah                       ;Uttarakhand      ;2023-02-28;867329;On Leave
360;Omya Dugar          ;Female;1987-04-11;yagneshsrivastava@example.com;09889873219  ;Operations;Analyst  ;Malda                       ;Chhattisgarh     ;2024-04-04;302373;Active  
361;Ansh Chandra        ;Male  ;1968-12-10;bhaktawishi@example.com      ;0744467114   ;Operations;Engineer ;Raebareli                   ;Gujarat          ;2023-01-22;519594;On Leave
362;Ekapad Mann         ;Male  ;1979-02-07;pallaamruta@example.org      ;+915521134310;Operations;Manager  ;Madanapalle                 ;Telangana        ;2024-04-08;737159;Active  
363;Janya Bose          ;Female;1996-04-18;rnarula@example.com          ;08081220033  ;Finance   ;Engineer ;Tirupati                    ;Rajasthan        ;2022-08-20;907777;On Leave
364;Keya Vora           ;Male  ;2000-10-05;hegdeekalinga@example.org    ;+915353456507;IT        ;Manager  ;Bhubaneswar                 ;Manipur          ;2022-05-19;691469;Resigned
365;Krishna Johal       ;Male  ;1986-06-02;wazir77@example.com          ;0757507699   ;Admin     ;Manager  ;Morbi                       ;Tamil Nadu       ;2023-07-04;343631;Resigned
366;Yadavi Shere        ;Male  ;1980-11-03;mittalnicholas@example.com   ;+914284603997;Finance   ;Executive;Jalna                       ;Rajasthan        ;2023-04-26;700399;Resigned
367;Faraj Ramakrishnan  ;Male  ;1968-03-25;hayreurvashi@example.org     ;05479844926  ;Admin     ;Engineer ;Panchkula                   ;West Bengal      ;2025-10-18;1078890;Resigned
368;Warinder Ray        ;Female;1995-06-24;ramdaksh@example.org         ;3531073025   ;Operations;Manager  ;Dibrugarh                   ;Himachal Pradesh ;2022-10-24;1108796;Resigned
369;Nikita Vyas         ;Male  ;1969-06-24;aadhyabath@example.org       ;+910983252269;IT        ;Analyst  ;Delhi                       ;Odisha           ;2023-11-22;881338;Active  
370;Tanveer Buch        ;Female;1997-11-12;kborah@example.com           ;0649893251   ;IT        ;Analyst  ;Avadi                       ;Gujarat          ;2025-11-12;757660;On Leave
371;Advik Mand          ;Male  ;1979-03-08;wahabissac@example.com       ;06971517470  ;HR        ;Manager  ;Thoothukudi                 ;Meghalaya        ;2021-02-23;771199;Resigned
372;Jeremiah Bawa       ;Female;1991-11-30;katachatresh@example.com     ;5114423892   ;Finance   ;Analyst  ;Pimpri-Chinchwad            ;Maharashtra      ;2024-10-20;900503;On Leave
373;Advik Narula        ;Female;1994-08-17;                             ;00245312956  ;HR        ;Manager  ;Bettiah                     ;Tripura          ;2023-10-20;336530;Active  
374;Vinaya Dhaliwal     ;Male  ;1979-04-27;gkale@example.org            ;+910017891258;HR        ;Executive;South Dumdum                ;Telangana        ;2024-08-08;761651;On Leave
375;Turvi Chopra        ;Female;1965-03-30;zpatla@example.net           ;+919529365388;Admin     ;Engineer ;Tirupati                    ;Manipur          ;2022-10-26;668244;On Leave
376;Max Kunda           ;Female;1968-09-15;ronithswaminathan@example.net;+910657863310;IT        ;Analyst  ;Shimla                      ;Punjab           ;2022-11-23;419176;Resigned
377;Amruta Ramesh       ;Male  ;1973-06-20;chaudhariidika@example.org   ;+916464836600;IT        ;Analyst  ;Serampore                   ;Madhya Pradesh   ;2023-10-19;727462;Active  
378;Aradhana Seth       ;Female;1991-09-20;kabirsani@example.com        ;5958605150   ;IT        ;Engineer ;Pudukkottai                 ;Kerala           ;2022-07-31;996000;On Leave
379;Xalak Ghosh         ;Male  ;1993-11-06;kamya02@example.org          ;5778315063   ;Operations;Manager  ;Tirupati                    ;Maharashtra      ;2023-05-28;1148167;Active  
380;Rushil Sethi        ;Male  ;1972-08-30;agrawaludarsh@example.org    ;+919753310441;Operations;Executive;Uluberia                    ;Manipur          ;2024-08-30;656751;Active  
381;David Trivedi       ;Male  ;1985-09-26;shethtristan@example.org     ;9938499744   ;Finance   ;Manager  ;Suryapet                    ;Rajasthan        ;2023-03-21;635239;Active  
382;Peter Vora          ;Female;1976-05-22;zmittal@example.com          ;+912628853324;Finance   ;Executive;Aurangabad                  ;Tamil Nadu       ;2023-02-04;628910;Resigned
383;Dalaja Anne         ;Male  ;1974-01-15;orandhawa@example.org        ;+919027643273;Admin     ;Engineer ;Medininagar                 ;Himachal Pradesh ;2025-07-06;567881;On Leave
384;Triveni Manda       ;Male  ;1974-01-20;bachittarde@example.net      ;2908488205   ;IT        ;Analyst  ;Bongaigaon                  ;Uttar Pradesh    ;2022-08-24;550229;Resigned
385;Eshana Gour         ;Female;1979-06-04;                             ;+910853674210;Admin     ;Executive;Vadodara                    ;Jharkhand        ;2025-04-18;683787;Active  
386;Jai Muni            ;Male  ;1990-04-24;                             ;+915455013267;HR        ;Executive;Udupi                       ;Andhra Pradesh   ;2024-12-31;987888;Resigned
387;Kritika Pall        ;Male  ;1990-04-24;panand@example.com           ;1066562439   ;Admin     ;Analyst  ;Avadi                       ;Andhra Pradesh   ;2024-09-02;609410;Active  
388;Tanvi Ahluwalia     ;Male  ;1992-07-13;vamakshikunda@example.org    ;3329534506   ;Admin     ;Analyst  ;Pune                        ;Rajasthan        ;2025-01-14;352227;Resigned
389;Pavani Babu         ;Female;1972-07-03;yuvrajbahl@example.com       ;7213369955   ;Finance   ;Engineer ;Muzaffarnagar               ;Gujarat          ;2021-11-10;531821;Active  
390;Aradhana Palan      ;Male  ;1987-05-11;alalla@example.com           ;3173408953   ;Admin     ;Engineer ;Chapra                      ;Sikkim           ;2023-08-25;752543;On Leave
391;Ronith Panchal      ;Male  ;1987-01-09;niharika16@example.org       ;7933577004   ;HR        ;Executive;Sasaram                     ;Madhya Pradesh   ;2021-08-30;317512;Active  
392;Kabir Naidu         ;Male  ;1986-12-25;osoni@example.net            ;2433695998   ;Operations;Analyst  ;Barasat                     ;Manipur          ;2025-05-11;970078;Active  
393;Abdul Dixit         ;Female;1997-06-18;cbahl@example.com            ;6136567661   ;Admin     ;Analyst  ;South Dumdum                ;Mizoram          ;2022-11-17;739274;On Leave
394;Harish Samra        ;Male  ;1989-08-24;pranitrajan@example.net      ;5952823483   ;Finance   ;Engineer ;Vijayawada                  ;Gujarat          ;2025-11-05;755254;Active  
395;Vyanjana Barad      ;Male  ;1986-12-09;falansanghvi@example.org     ;02735993427  ;HR        ;Analyst  ;Bhopal                      ;Bihar            ;2023-03-21;455094;Active  
396;Harshil Mander      ;Female;1978-11-05;vkar@example.org             ;01577783646  ;IT        ;Analyst  ;Ramgarh                     ;Madhya Pradesh   ;2024-06-07;883828;Active  
397;Hemang Patla        ;Female;1989-02-02;meghana77@example.org        ;3231092754   ;Operations;Executive;Hubli–Dharwad             ;Uttarakhand      ;2022-11-05;1171370;On Leave
398;Zayyan Khare        ;Male  ;1971-07-30;omaja59@example.net          ;02878353852  ;HR        ;Analyst  ;Tenali                      ;Tamil Nadu       ;2023-06-16;927944;Active  
399;Ayushman Banerjee   ;Male  ;1992-09-28;brijesh87@example.net        ;7848665471   ;HR        ;Executive;Jalgaon                     ;Karnataka        ;2021-08-10;636353;On Leave
400;Chatura Bhat        ;Female;1991-02-27;tarak26@example.org          ;05033464767  ;Operations;Executive;Bilaspur                    ;Andhra Pradesh   ;2025-01-09;681997;On Leave
401;Suhani Wable        ;Female;1994-01-19;jasmitsarkar@example.org     ;+919785980315;Operations;Analyst  ;Sultan Pur Majra            ;Assam            ;2023-10-29;685290;Active  
402;Gavin Venkataraman  ;Male  ;1989-12-04;gautamnatarajan@example.org  ;+915343869004;Operations;Manager  ;Panchkula                   ;Bihar            ;2025-03-13;551120;On Leave
403;Ati Chatterjee      ;Male  ;1969-04-05;vinaya58@example.net         ;03662951874  ;Finance   ;Analyst  ;Arrah                       ;Gujarat          ;2023-11-13;490244;Active  
404;Jyoti Garde         ;Female;1995-05-12;zashil82@example.org         ;2501232880   ;Operations;Analyst  ;Kolhapur                    ;Chhattisgarh     ;2023-12-13;676282;On Leave
405;Ucchal Char         ;Female;1966-02-18;ydhingra@example.org         ;9218442951   ;IT        ;Engineer ;Guwahati                    ;Mizoram          ;2021-03-01;482298;Resigned
406;Jagvi Sarna         ;Female;1972-11-07;anaybakshi@example.net       ;1406828994   ;Operations;Executive;Ranchi                      ;Andhra Pradesh   ;2025-11-08;908635;Resigned
407;Raghav Ghose        ;Male  ;1973-04-15;chanakya41@example.net       ;+913003269320;HR        ;Engineer ;Pallavaram                  ;Arunachal Pradesh;2022-04-25;525162;Active  
408;Aadhya Shetty       ;Female;2003-04-10;hamsini97@example.com        ;+915777035315;Admin     ;Analyst  ;Ranchi                      ;Tripura          ;2022-08-24;728509;On Leave
409;Xavier Sem          ;Female;1994-06-28;orinderbaral@example.net     ;5748448863   ;Operations;Engineer ;Tiruvottiyur                ;West Bengal      ;2023-09-07;881741;Active  
410;Eiravati Rai        ;Male  ;1982-11-05;fiyaztandon@example.org      ;08928917755  ;Admin     ;Analyst  ;Jorhat                      ;Mizoram          ;2022-11-24;1067754;Active  
411;Madhav Pant         ;Female;1988-05-23;noahhanda@example.net        ;+913809637650;HR        ;Manager  ;Mangalore                   ;Chhattisgarh     ;2023-01-10;1146967;Resigned
412;Vidhi Ghose         ;Male  ;1999-09-16;dashguneet@example.org       ;7218120643   ;Admin     ;Engineer ;Bahraich                    ;Rajasthan        ;2025-03-21;993324;Active  
413;Wakeeta Sibal       ;Male  ;2004-01-09;harsh55@example.org          ;09646514240  ;HR        ;Manager  ;Bokaro                      ;Goa              ;2024-04-24;442091;On Leave
414;Yug Raval           ;Female;1976-09-07;                             ;01965301361  ;Finance   ;Analyst  ;Jehanabad                   ;Kerala           ;2024-01-27;1105909;Resigned
415;Jackson Devi        ;Female;1976-05-04;                             ;2747360012   ;Operations;Analyst  ;Muzaffarpur                 ;Karnataka        ;2023-09-29;517195;Resigned
416;Omisha Sodhi        ;Male  ;1974-07-03;                             ;+918572440570;Finance   ;Executive;Ahmednagar                  ;Arunachal Pradesh;2025-10-25;585076;Active  
417;Pranit Sundaram     ;Male  ;1985-02-01;handajatin@example.org       ;0528203232   ;IT        ;Engineer ;Deoghar                     ;Rajasthan        ;2023-02-13;305763;Active  
418;Bhavini Varughese   ;Male  ;1993-11-25;manthanradhakrishnan@example.;9226682198   ;HR        ;Engineer ;Hosur                       ;Gujarat          ;2022-06-21;1009193;On Leave
419;Vihaan Singh        ;Female;1969-07-20;daniel72@example.com         ;+918866102399;IT        ;Analyst  ;Shimoga                     ;Punjab           ;2024-04-18;1139499;On Leave
420;Brijesh Bansal      ;Female;1997-10-21;xbuch@example.com            ;+916390040323;Admin     ;Executive;Chapra                      ;Himachal Pradesh ;2022-06-01;1170059;On Leave
421;Anya Pradhan        ;Female;1991-07-30;prashadekbal@example.net     ;6404137153   ;Admin     ;Engineer ;Phagwara                    ;Andhra Pradesh   ;2024-05-02;1178562;On Leave
422;Chakradev Dutt      ;Female;2001-11-02;zehaansrinivasan@example.net ;6215793492   ;Operations;Engineer ;Sultan Pur Majra            ;Rajasthan        ;2024-11-05;400523;Active  
423;Megha Boase         ;Male  ;1978-02-23;cgrewal@example.org          ;+910226396815;Finance   ;Engineer ;Adoni                       ;Madhya Pradesh   ;2023-06-23;546595;Active  
424;Osha Bassi          ;Female;1967-04-17;zayan67@example.com          ;+915920102756;Operations;Executive;Raiganj                     ;Bihar            ;2025-03-14;312537;Active  
425;Samaksh Purohit     ;Male  ;1976-06-17;vkapoor@example.com          ;01796530140  ;Operations;Manager  ;Bhiwani                     ;Gujarat          ;2025-09-20;775909;Active  
426;Balhaar Bhatti      ;Female;1986-01-01;                             ;             ;Operations;Manager  ;Khandwa                     ;Haryana          ;2022-04-18;541258;Resigned
427;Dakshesh Viswanathan;Female;2002-06-14;                             ;+913796374254;Operations;Analyst  ;Chennai                     ;Uttar Pradesh    ;2026-01-06;314903;Resigned
428;Maya Choudhry       ;Male  ;1973-12-14;arunimaparsa@example.org     ;03617020227  ;IT        ;Executive;Jalgaon                     ;West Bengal      ;2022-07-10;371453;On Leave
429;Dipta Keer          ;Female;1973-07-12;zayyan10@example.org         ;+910930428027;HR        ;Engineer ;Chinsurah                   ;Andhra Pradesh   ;2022-02-07;589026;On Leave
430;Fariq Baral         ;Female;1968-02-16;                             ;7818893348   ;HR        ;Manager  ;Nangloi Jat                 ;Andhra Pradesh   ;2023-08-02;387618;Resigned
431;Raksha Jaggi        ;Male  ;1991-10-28;petergill@example.org        ;03701508593  ;HR        ;Executive;Kollam                      ;Punjab           ;2025-07-12;507078;On Leave
432;Shivansh Natt       ;Female;1975-12-13;ssathe@example.org           ;05544351592  ;IT        ;Manager  ;Bally                       ;Uttarakhand      ;2022-07-19;710173;Active  
433;Yash Kapur          ;Female;1996-09-22;zashilmadan@example.net      ;7525400896   ;Operations;Manager  ;Anantapuram                 ;Tamil Nadu       ;2024-01-29;1168808;On Leave
434;Kabir Dada          ;Female;1970-10-15;chawlapranit@example.org     ;00356684760  ;Admin     ;Executive;Jaunpur                     ;Tamil Nadu       ;2025-12-09;875807;Active  
435;Ekbal Parmar        ;Male  ;2004-08-07;pallasanya@example.com       ;+916476723593;Admin     ;Executive;Kolhapur                    ;Mizoram          ;2023-10-10;559635;Active  
436;Om Vora             ;Female;1972-04-21;kadakiaakshay@example.net    ;05762953041  ;IT        ;Engineer ;Visakhapatnam               ;Andhra Pradesh   ;2024-11-10;545531;On Leave
437;Eiravati Murty      ;Female;1986-12-27;deepbhavya@example.com       ;8196575294   ;Finance   ;Analyst  ;Ichalkaranji                ;Uttar Pradesh    ;2024-08-27;489893;On Leave
438;Siddharth Devi      ;Male  ;1971-08-17;vlall@example.org            ;+915676609850;Operations;Analyst  ;Jhansi                      ;Madhya Pradesh   ;2023-01-24;655408;Resigned
439;Vanya Saraf         ;Female;1989-07-08;dsastry@example.com          ;+919474712118;IT        ;Engineer ;Mangalore                   ;Tripura          ;2024-03-22;745701;Resigned
440;Ekapad Sangha       ;Male  ;2000-08-07;karanradhika@example.net     ;+918170355123;IT        ;Manager  ;Karawal Nagar               ;Goa              ;2025-03-30;1071071;Resigned
441;Samaksh Lal         ;Female;2003-06-12;sudiksha04@example.com       ;+917770577505;Operations;Manager  ;Jamnagar                    ;Assam            ;2021-09-18;927870;On Leave
442;Niharika Roy        ;Female;1986-06-11;zaitra41@example.com         ;             ;IT        ;Engineer ;Nanded                      ;Manipur          ;2024-03-08;806300;Resigned
443;Tarak Randhawa      ;Female;1968-04-08;aashi05@example.net          ;+914964345744;HR        ;Analyst  ;Thrissur                    ;Tripura          ;2022-11-11;1091397;On Leave
444;Chandani Raja       ;Female;1967-08-05;choudhurykavya@example.com   ;03103885655  ;IT        ;Engineer ;Howrah                      ;Tripura          ;2023-06-03;925950;Active  
445;Sudiksha Puri       ;Male  ;2003-07-03;                             ;4083406357   ;Finance   ;Engineer ;Eluru                       ;Jharkhand        ;2021-11-16;470374;Active  
446;Nitesh Vasa         ;Female;1995-04-01;amol68@example.org           ;02503673781  ;Admin     ;Manager  ;Bhiwani                     ;Goa              ;2025-09-02;907140;Active  
447;Hritik Narayanan    ;Female;1969-10-02;chandreshdara@example.org    ;             ;HR        ;Executive;Serampore                   ;Meghalaya        ;2025-09-17;444220;Active  
448;Vanya Sawhney       ;Male  ;1992-06-30;baradirya@example.net        ;+915760510533;IT        ;Manager  ;Eluru                       ;Jharkhand        ;2025-07-16;544103;Resigned
449;Brijesh Deshmukh    ;Male  ;1968-03-26;umangraju@example.net        ;5579500119   ;Finance   ;Analyst  ;Saharanpur                  ;Arunachal Pradesh;2021-04-14;1052973;Resigned
450;Advaith Rege        ;Female;1986-08-23;wahabhora@example.com        ;09760043434  ;HR        ;Executive;Nizamabad                   ;Odisha           ;2025-11-05;1021604;On Leave
451;Elijah Lall         ;Female;2001-09-09;oeshidutt@example.net        ;02936056169  ;Finance   ;Manager  ;Anand                       ;Meghalaya        ;2023-01-26;483613;Resigned
452;Dominic Ghosh       ;Male  ;1986-03-13;                             ;6143468974   ;HR        ;Analyst  ;Tiruppur                    ;West Bengal      ;2022-07-24;329514;Resigned
453;Warinder More       ;Female;1970-02-14;lalavihaan@example.org       ;5322671892   ;Admin     ;Engineer ;Jammu                       ;Meghalaya        ;2024-12-18;1151459;Resigned
454;Harita Bhakta       ;Female;1967-10-12;yashawinidoctor@example.org  ;             ;Finance   ;Manager  ;Pali                        ;Himachal Pradesh ;2021-10-29;1015109;Active  
455;Isha Venkataraman   ;Female;1976-01-15;                             ;+917458361436;HR        ;Engineer ;Bhubaneswar                 ;Gujarat          ;2025-11-17;624053;On Leave
456;Aradhana Sangha     ;Male  ;1988-12-09;aggarwalvansha@example.com   ;+915381110640;HR        ;Executive;Raichur                     ;Goa              ;2023-11-25;1020194;Active  
457;Eshana Anand        ;Male  ;1996-02-14;vermayashica@example.net     ;0616815661   ;Admin     ;Engineer ;Dewas                       ;Madhya Pradesh   ;2022-12-18;415405;On Leave
458;Siya Rai            ;Female;2002-03-31;ksachdev@example.org         ;0310752397   ;IT        ;Engineer ;Erode                       ;Uttar Pradesh    ;2025-01-14;789733;Resigned
459;Arunima Ghosh       ;Female;1979-05-13;dkapadia@example.com         ;+911220168139;Admin     ;Executive;Korba                       ;Madhya Pradesh   ;2021-09-21;577258;On Leave
460;Kashish Sarna       ;Male  ;1995-06-27;zchawla@example.net          ;00860060765  ;IT        ;Manager  ;Gudivada                    ;Punjab           ;2024-11-05;1198465;Resigned
461;Adya Sanghvi        ;Female;1998-03-17;gavindatta@example.com       ;1630359435   ;IT        ;Engineer ;Jhansi                      ;Mizoram          ;2022-10-31;797101;On Leave
462;Indrajit Mahajan    ;Male  ;1993-10-20;pmodi@example.org            ;04301058219  ;Admin     ;Executive;Hindupur                    ;Karnataka        ;2025-12-30;1062147;Resigned
463;Dev Kara            ;Female;1985-04-10;                             ;4322377509   ;HR        ;Manager  ;Tenali                      ;Arunachal Pradesh;2024-03-15;1117538;On Leave
464;Dipta Soni          ;Female;1966-09-01;hpathak@example.org          ;+912071543248;Operations;Executive;Sikar                       ;Meghalaya        ;2022-08-03;377910;On Leave
465;Garima Yogi         ;Male  ;1993-04-23;aradhanaratta@example.com    ;1035910297   ;IT        ;Engineer ;Pali                        ;Rajasthan        ;2023-01-05;818782;Resigned
466;Warda Pathak        ;Female;1995-02-09;anthonyvarughese@example.org ;2729310680   ;Operations;Analyst  ;Imphal                      ;Chhattisgarh     ;2026-01-07;552909;Active  
467;Lohit Ramakrishnan  ;Male  ;1970-02-25;riyalad@example.net          ;05883025482  ;HR        ;Analyst  ;Coimbatore                  ;Mizoram          ;2025-04-10;945328;Active  
468;Yagnesh Keer        ;Female;1979-09-18;victor99@example.net         ;01592842754  ;Operations;Manager  ;Varanasi                    ;Manipur          ;2025-05-23;1084222;Active  
469;Radhika Nagi        ;Male  ;1967-06-13;charita30@example.net        ;0834315791   ;Operations;Engineer ;Panihati                    ;Gujarat          ;2024-01-15;995224;On Leave
470;Jeet Kala           ;Female;1981-03-08;girishsharma@example.org     ;+919050502173;HR        ;Analyst  ;Vadodara                    ;Himachal Pradesh ;2025-01-07;1182098;On Leave
471;Vedant Ganesh       ;Female;1999-12-09;odikapadmanabhan@example.net ;+917759119996;IT        ;Manager  ;Etawah                      ;Bihar            ;2022-11-24;359133;Active  
472;Osha Sankaran       ;Male  ;1977-12-14;ranamaanas@example.org       ;00554305734  ;IT        ;Executive;Karawal Nagar               ;Arunachal Pradesh;2024-09-13;918207;Active  
473;Kala Mandal         ;Female;1993-10-15;radha84@example.org          ;03031105346  ;HR        ;Manager  ;Ghaziabad                   ;Sikkim           ;2023-12-13;738699;Active  
474;Ekaraj Amble        ;Female;1990-02-07;balvan26@example.org         ;1462039664   ;Admin     ;Executive;Junagadh                    ;Goa              ;2025-08-29;676949;Resigned
475;Jeet Dhar           ;Female;1968-04-18;sehgaldevansh@example.net    ;8449827320   ;IT        ;Executive;Panvel                      ;Himachal Pradesh ;2022-01-02;960396;On Leave
476;Pranit Wable        ;Male  ;1966-07-02;dev99@example.net            ;9058280826   ;Admin     ;Engineer ;Bhind                       ;Andhra Pradesh   ;2024-07-21;700486;Active  
477;Gavin Apte          ;Female;1977-08-15;yutika64@example.org         ;3070338290   ;Operations;Executive;Ghaziabad                   ;Jharkhand        ;2022-11-02;872168;Resigned
478;Dalaja Chaudhry     ;Female;1986-09-10;cbhatnagar@example.net       ;+918602288146;Admin     ;Executive;Gulbarga                    ;Jharkhand        ;2024-06-17;994720;Active  
479;Karan Mangal        ;Male  ;1986-12-30;rsule@example.net            ;07400542666  ;Operations;Analyst  ;Shivpuri                    ;Mizoram          ;2021-06-27;411707;Active  
480;Wriddhish Sarma     ;Female;1981-03-04;daraunni@example.net         ;06854058656  ;Finance   ;Engineer ;Ahmedabad                   ;Odisha           ;2025-04-12;1195499;On Leave
481;Lakshit Om          ;Male  ;1986-04-27;ramanfarhan@example.com      ;8613511088   ;HR        ;Manager  ;Durg                        ;Karnataka        ;2021-08-10;452096;On Leave
482;Farhan Dara         ;Female;1965-09-14;amairabarman@example.net     ;0852930496   ;Finance   ;Executive;Machilipatnam               ;West Bengal      ;2024-08-08;915521;Resigned
483;Noah Taneja         ;Male  ;1977-03-15;                             ;+918337982738;Admin     ;Manager  ;Jodhpur                     ;Telangana        ;2022-07-18;865488;Active  
484;Gautami Shenoy      ;Male  ;1977-11-09;                             ;9095142553   ;HR        ;Analyst  ;Gorakhpur                   ;Assam            ;2023-12-25;455368;On Leave
485;Frado Dube          ;Male  ;1989-12-09;jackkhosla@example.net       ;07271171856  ;IT        ;Engineer ;Khammam                     ;Uttarakhand      ;2024-01-13;601870;Resigned
486;Janaki Trivedi      ;Female;1987-08-19;kbanerjee@example.org        ;+911245339509;Operations;Analyst  ;Adoni                       ;Chhattisgarh     ;2021-09-03;1064430;On Leave
487;Jhalak Wali         ;Male  ;1988-10-25;yshukla@example.com          ;             ;HR        ;Executive;Tenali                      ;Telangana        ;2021-03-17;373444;On Leave
