employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
327;Baljiwan Vohra      ;Female;1967-08-24;;+919420917241;Admin     ;Executive;Ozhukarai                   ;Chhattisgarh     ;2023-01-07;825976;On Leave
328;Gayathri Sarraf     ;Female;1988-10-08;;2085948207   ;HR        ;Executive;Mirzapur                    ;Odisha           ;2025-05-06;839337;Active  
329;Pushti Tata         ;Male  ;1997-03-09;nilima11@example.org         ;+915309909539;Finance   ;Manager  ;Gandhinagar                 ;Arunachal Pradesh;2021-06-28;998835;Active  
330;Arunima Prasad      ;Male  ;1970-01-15;narasimhanpraneel@example.com;07226730823  ;HR        ;Executive;Jodhpur                     ;Punjab           ;2021-04-12;495940;On Leave
331;Rayaan Sethi        ;Female;1982-07-31;;3711333026   ;IT        ;Analyst  ;Gandhidham                  ;Karnataka        ;2022-07-27;935136;On Leave
332;Osha Chander        ;Male  ;1990-12-31;janaki18@example.net         ;08803455033  ;HR        ;Executive;Anantapur                   ;Kerala           ;2024-10-20;907509;Active  
333;Indrajit Banik      ;Female;1979-04-24;faras64@example.net          ;3041492658   ;IT        ;Executive;Farrukhabad                 ;Assam            ;2024-10-26;485500;On Leave
334;Nihal Khatri        ;Male  ;2004-01-02;wallaayushman@example.org    ;+915919668695;Finance   ;Engineer ;Bahraich                    ;Jharkhand        ;2025-06-07;670046;On Leave
335;Ranveer Dey         ;Female;2001-09-14;girish75@example.com         ;2017062922   ;Admin     ;Analyst  ;Singrauli                   ;Nagaland         ;2022-09-13;539669;On Leave
336;Isha Sachdeva       ;Female;1976-11-26;omaharaj@example.net         ;5980448423   ;HR        ;Engineer ;Agra                        ;Uttar Pradesh    ;2023-05-12;771486;Resigned
337;Gagan Behl          ;Female;1969-08-02;fdeshmukh@example.com        ;6306204702   ;Operations;Analyst  ;Dhule                       ;Rajasthan        ;2022-06-06;472063;On Leave
338;Jonathan Bahl       ;Male  ;1990-08-21;raveljhalak@example.com      ;02558505721  ;Finance   ;Manager  ;Indore                      ;Meghalaya        ;2021-12-09;683498;Active  
339;Madhavi Vyas        ;Male  ;1993-01-26;lalazaitra@example.com       ;+917308046155;IT        ;Engineer ;Ghaziabad                   ;Punjab           ;2023-05-07;406381;Resigned
340;Samarth Arya        ;Female;1975-12-26;nbera@example.net            ;01808271080  ;HR        ;Analyst  ;Kamarhati                   ;Andhra Pradesh   ;2025-07-31;341818;Resigned
341;Yashvi Keer         ;Male  ;1994-09-08;surkashish@example.com       ;+913313241132;Finance   ;Executive;Hospet                      ;Tripura          ;2023-04-02;491684;Resigned
342;Yug Dhaliwal        ;Female;1976-10-10;paniniborde@example.com      ;8208040897   ;Finance   ;Analyst  ;Nellore                     ;Odisha           ;2022-01-05;696739;Active  
343;Gautami Tella       ;Female;1999-05-07;nitesh94@example.com         ;08589610114  ;Operations;Manager  ;Kharagpur                   ;Kerala           ;2023-11-07;985858;On Leave
344;Manan Sastry        ;Female;1999-05-12;jkar@example.com             ;6542011717   ;IT        ;Executive;Bally                       ;Bihar            ;2023-09-24;580398;Resigned
345;Jairaj Gala         ;Male  ;2000-06-02;ftiwari@example.com          ;09151183737  ;IT        ;Engineer ;Varanasi                    ;Goa              ;2021-07-31;851819;Resigned
346;Priya Narula        ;Female;1985-10-18;ishadhingra@example.net      ;1302564323   ;IT        ;Executive;Hajipur                     ;Goa              ;2022-07-18;831874;Resigned
347;Ucchal Dhar         ;Male  ;1984-03-26;naveen58@example.net         ;4332402206   ;IT        ;Analyst  ;Etawah                      ;West Bengal      ;2024-11-15;405398;Resigned
348;Priya Kalita        ;Female;1975-09-25;owen14@example.com           ;00842970769  ;Operations;Engineer ;Surat                       ;Andhra Pradesh   ;2021-06-04;555257;Active  
349;Ayush Kale          ;Female;1990-03-11;shravyabasu@example.net      ;+913438239358;HR        ;Engineer ;Bhavnagar                   ;Odisha           ;2021-11-27;918227;On Leave
350;Naveen Shetty       ;Female;1999-01-08;;05955621175  ;HR        ;Engineer ;Coimbatore                  ;Madhya Pradesh   ;2021-03-27;589337;On Leave
351;Aadi Deshmukh       ;Male  ;1985-03-24;daksha07@example.com         ;+919207960316;Admin     ;Engineer ;Ballia                      ;Jharkhand        ;2021-02-11;1125641;Resigned
352;Wridesh Wali        ;Male  ;1991-04-05;januja03@example.net         ;6378028940   ;IT        ;Analyst  ;Tenali                      ;Bihar            ;2021-06-19;714957;Active  
353;Vrishti Doctor      ;Female;1972-08-21;lkrishna@example.org         ;+918712578275;IT        ;Manager  ;Bihar Sharif                ;West Bengal      ;2025-03-04;899834;Active  
354;Chasmum Virk        ;Male  ;1967-01-14;yagneshcheema@example.net    ;01141432517  ;Admin     ;Analyst  ;North Dumdum                ;Mizoram          ;2025-09-13;1156146;Active  
355;Sanya Saraf         ;Male  ;1970-12-29;sidhuurmi@example.com        ;07766165012  ;IT        ;Manager  ;Chinsurah                   ;West Bengal      ;2021-04-23;875258;On Leave
356;Lipika Tripathi     ;Female;1987-07-12;balayamini@example.net       ;+917827461893;HR        ;Executive;Ratlam                      ;Meghalaya        ;2024-09-16;620698;Resigned
357;Azaan Wadhwa        ;Female;2003-01-13;gargnidhi@example.net        ;+914372581297;Operations;Executive;Bijapur                     ;Arunachal Pradesh;2025-09-13;1149101;Resigned
358;Amruta Tailor       ;Female;1975-10-01;wkrishnamurthy@example.com   ;04289399819  ;IT        ;Manager  ;Nizamabad                   ;Bihar            ;2022-10-11;820551;Active  
359;Laksh Verma         ;Female;2004-09-19;icontractor@example.net      ;+912669205052;Admin     ;Executive;Arrah                       ;Uttarakhand      ;2023-02-27;1173386;Resigned
360;Omya Dugar          ;Female;1987-04-10;yagneshsrivastava@example.com;09889873219  ;HR        ;Executive;Malda                       ;Chhattisgarh     ;2024-04-03;409689;Resigned
361;Ansh Chandra        ;Female;1968-12-09;bhaktawishi@example.com      ;0744467114   ;HR        ;Executive;Raebareli                   ;Gujarat          ;2023-01-21;1168889;Active  
362;Ekapad Mann         ;Male  ;1979-02-06;pallaamruta@example.org      ;+915521134310;Finance   ;Engineer ;Madanapalle                 ;Telangana        ;2024-04-07;1190999;Resigned
363;Janya Bose          ;Male  ;1996-04-17;rnarula@example.com          ;08081220033  ;HR        ;Analyst  ;Tirupati                    ;Rajasthan        ;2022-08-19;573743;Active  
364;Keya Vora           ;Male  ;2000-10-04;hegdeekalinga@example.org    ;+915353456507;Operations;Manager  ;Bhubaneswar                 ;Manipur          ;2022-05-18;876377;Active  
365;Krishna Johal       ;Male  ;1986-06-01;wazir77@example.com          ;0757507699   ;Finance   ;Analyst  ;Morbi                       ;Tamil Nadu       ;2023-07-03;683395;Resigned
366;Yadavi Shere        ;Male  ;1980-11-02;mittalnicholas@example.com   ;+914284603997;HR        ;Engineer ;Jalna                       ;Rajasthan        ;2023-04-25;393508;Resigned
367;Faraj Ramakrishnan  ;Female;1968-03-24;hayreurvashi@example.org     ;05479844926  ;Admin     ;Manager  ;Panchkula                   ;West Bengal      ;2025-10-17;976020;On Leave
368;Warinder Ray        ;Female;1995-06-23;ramdaksh@example.org         ;3531073025   ;Finance   ;Analyst  ;Dibrugarh                   ;Himachal Pradesh ;2022-10-23;446740;On Leave
369;Nikita Vyas         ;Male  ;1969-06-23;aadhyabath@example.org       ;+910983252269;Admin     ;Manager  ;Delhi                       ;Odisha           ;2023-11-21;674074;Active  
370;Tanveer Buch        ;Male  ;1997-11-11;kborah@example.com           ;0649893251   ;IT        ;Manager  ;Avadi                       ;Gujarat          ;2025-11-11;909689;On Leave
371;Advik Mand          ;Female;1979-03-07;;06971517470  ;HR        ;Analyst  ;Thoothukudi                 ;Meghalaya        ;2021-02-22;909498;On Leave
372;Jeremiah Bawa       ;Female;1991-11-29;katachatresh@example.com     ;5114423892   ;Operations;Manager  ;Pimpri-Chinchwad            ;Maharashtra      ;2024-10-19;424833;Resigned
373;Advik Narula        ;Female;1994-08-16;vinaya07@example.com         ;00245312956  ;Finance   ;Executive;Bettiah                     ;Tripura          ;2023-10-19;1143356;On Leave
374;Vinaya Dhaliwal     ;Female;1979-04-26;gkale@example.org            ;+910017891258;HR        ;Analyst  ;South Dumdum                ;Telangana        ;2024-08-07;790053;Resigned
375;Turvi Chopra        ;Male  ;1965-03-29;zpatla@example.net           ;+919529365388;Finance   ;Executive;Tirupati                    ;Manipur          ;2022-10-25;930909;On Leave
376;Max Kunda           ;Female;1968-09-14;ronithswaminathan@example.net;+910657863310;IT        ;Executive;Shimla                      ;Punjab           ;2022-11-22;644808;Resigned
377;Amruta Ramesh       ;Male  ;1973-06-19;chaudhariidika@example.org   ;+916464836600;HR        ;Manager  ;Serampore                   ;Madhya Pradesh   ;2023-10-18;581185;Active  
378;Aradhana Seth       ;Female;1991-09-19;kabirsani@example.com        ;5958605150   ;HR        ;Manager  ;Pudukkottai                 ;Kerala           ;2022-07-30;568766;Active  
379;Xalak Ghosh         ;Male  ;1993-11-05;kamya02@example.org          ;5778315063   ;Admin     ;Analyst  ;Tirupati                    ;Maharashtra      ;2023-05-27;1122268;On Leave
380;Rushil Sethi        ;Male  ;1972-08-29;agrawaludarsh@example.org    ;+919753310441;Operations;Engineer ;Uluberia                    ;Manipur          ;2024-08-29;853715;Active  
381;David Trivedi       ;Male  ;1985-09-25;shethtristan@example.org     ;9938499744   ;Admin     ;Manager  ;Suryapet                    ;Rajasthan        ;2023-03-20;1122446;Active  
382;Peter Vora          ;Female;1976-05-21;;+912628853324;Admin     ;Engineer ;Aurangabad                  ;Tamil Nadu       ;2023-02-03;302929;Resigned
383;Dalaja Anne         ;Male  ;1974-01-14;orandhawa@example.org        ;+919027643273;IT        ;Analyst  ;Medininagar                 ;Himachal Pradesh ;2025-07-05;523537;On Leave
384;Triveni Manda       ;Male  ;1974-01-19;bachittarde@example.net      ;2908488205   ;HR        ;Manager  ;Bongaigaon                  ;Uttar Pradesh    ;2022-08-23;1158433;Active  
385;Eshana Gour         ;Male  ;1979-06-03;waidakota@example.org        ;+910853674210;IT        ;Analyst  ;Vadodara                    ;Jharkhand        ;2025-04-17;1020980;Active  
386;Jai Muni            ;Female;1990-04-23;william34@example.org        ;+915455013267;Admin     ;Analyst  ;Udupi                       ;Andhra Pradesh   ;2024-12-30;672764;On Leave
387;Kritika Pall        ;Female;1990-04-23;panand@example.com           ;1066562439   ;IT        ;Executive;Avadi                       ;Andhra Pradesh   ;2024-09-01;1051265;Resigned
388;Tanvi Ahluwalia     ;Female;1992-07-12;vamakshikunda@example.org    ;3329534506   ;Finance   ;Executive;Pune                        ;Rajasthan        ;2025-01-13;1130618;Resigned
389;Pavani Babu         ;Female;1972-07-02;yuvrajbahl@example.com       ;7213369955   ;Operations;Executive;Muzaffarnagar               ;Gujarat          ;2021-11-09;486878;Active  
390;Aradhana Palan      ;Female;1987-05-10;alalla@example.com           ;3173408953   ;IT        ;Executive;Chapra                      ;Sikkim           ;2023-08-24;974397;On Leave
391;Ronith Panchal      ;Female;1987-01-08;niharika16@example.org       ;7933577004   ;Operations;Engineer ;Sasaram                     ;Madhya Pradesh   ;2021-08-29;825506;On Leave
392;Kabir Naidu         ;Female;1986-12-24;;;IT        ;Engineer ;Barasat                     ;Manipur          ;2025-05-10;364727;Active  
393;Abdul Dixit         ;Female;1997-06-17;cbahl@example.com            ;;Operations;Analyst  ;South Dumdum                ;Mizoram          ;2022-11-16;1056897;Resigned
394;Harish Samra        ;Female;1989-08-23;pranitrajan@example.net      ;5952823483   ;Finance   ;Manager  ;Vijayawada                  ;Gujarat          ;2025-11-04;1111506;On Leave
395;Vyanjana Barad      ;Female;1986-12-08;falansanghvi@example.org     ;02735993427  ;Admin     ;Analyst  ;Bhopal                      ;Bihar            ;2023-03-20;527548;On Leave
396;Harshil Mander      ;Female;1978-11-04;vkar@example.org             ;01577783646  ;Finance   ;Analyst  ;Ramgarh                     ;Madhya Pradesh   ;2024-06-06;380766;On Leave
397;Hemang Patla        ;Male  ;1989-02-01;meghana77@example.org        ;3231092754   ;Admin     ;Executive;Hubli–Dharwad             ;Uttarakhand      ;2022-11-04;1080642;Active  
398;Zayyan Khare        ;Female;1971-07-29;omaja59@example.net          ;02878353852  ;Admin     ;Manager  ;Tenali                      ;Tamil Nadu       ;2023-06-15;455810;On Leave
399;Ayushman Banerjee   ;Female;1992-09-27;brijesh87@example.net        ;7848665471   ;IT        ;Manager  ;Jalgaon                     ;Karnataka        ;2021-08-09;477865;Active  
400;Chatura Bhat        ;Female;1991-02-26;tarak26@example.org          ;05033464767  ;Admin     ;Executive;Bilaspur                    ;Andhra Pradesh   ;2025-01-08;525547;Active  
401;Suhani Wable        ;Male  ;1994-01-18;jasmitsarkar@example.org     ;+919785980315;Admin     ;Engineer ;Sultan Pur Majra            ;Assam            ;2023-10-28;512627;On Leave
402;Gavin Venkataraman  ;Male  ;1989-12-03;gautamnatarajan@example.org  ;+915343869004;IT        ;Executive;Panchkula                   ;Bihar            ;2025-03-12;386079;On Leave
403;Ati Chatterjee      ;Male  ;1969-04-04;vinaya58@example.net         ;03662951874  ;IT        ;Engineer ;Arrah                       ;Gujarat          ;2023-11-12;689112;On Leave
404;Jyoti Garde         ;Male  ;1995-05-11;zashil82@example.org         ;2501232880   ;HR        ;Executive;Kolhapur                    ;Chhattisgarh     ;2023-12-12;413571;On Leave
405;Ucchal Char         ;Female;1966-02-17;ydhingra@example.org         ;9218442951   ;IT        ;Engineer ;Guwahati                    ;Mizoram          ;2021-02-28;1124247;Resigned
406;Jagvi Sarna         ;Female;1972-11-06;anaybakshi@example.net       ;1406828994   ;IT        ;Engineer ;Ranchi                      ;Andhra Pradesh   ;2025-11-07;458518;Active  
407;Raghav Ghose        ;Male  ;1973-04-14;chanakya41@example.net       ;+913003269320;Admin     ;Executive;Pallavaram                  ;Arunachal Pradesh;2022-04-24;625259;Active  
408;Aadhya Shetty       ;Male  ;2003-04-09;hamsini97@example.com        ;+915777035315;Operations;Manager  ;Ranchi                      ;Tripura          ;2022-08-23;803631;Active  
409;Xavier Sem          ;Female;1994-06-27;orinderbaral@example.net     ;5748448863   ;HR        ;Engineer ;Tiruvottiyur                ;West Bengal      ;2023-09-06;386990;Resigned
410;Eiravati Rai        ;Male  ;1982-11-04;fiyaztandon@example.org      ;08928917755  ;HR        ;Manager  ;Jorhat                      ;Mizoram          ;2022-11-23;491918;Active  
411;Madhav Pant         ;Female;1988-05-22;noahhanda@example.net        ;;IT        ;Executive;Mangalore                   ;Chhattisgarh     ;2023-01-09;1072664;Active  
412;Vidhi Ghose         ;Male  ;1999-09-15;dashguneet@example.org       ;7218120643   ;Operations;Analyst  ;Bahraich                    ;Rajasthan        ;2025-03-20;925706;On Leave
413;Wakeeta Sibal       ;Male  ;2004-01-08;harsh55@example.org          ;09646514240  ;Operations;Engineer ;Bokaro                      ;Goa              ;2024-04-23;461017;Resigned
414;Yug Raval           ;Male  ;1976-09-06;hiral98@example.org          ;01965301361  ;IT        ;Manager  ;Jehanabad                   ;Kerala           ;2024-01-26;1120253;On Leave
415;Jackson Devi        ;Female;1976-05-03;shauryashroff@example.org    ;2747360012   ;HR        ;Executive;Muzaffarpur                 ;Karnataka        ;2023-09-28;448704;Resigned
416;Omisha Sodhi        ;Male  ;1974-07-02;mahajanishanvi@example.net   ;+918572440570;IT        ;Analyst  ;Ahmednagar                  ;Arunachal Pradesh;2025-10-24;1157976;On Leave
417;Pranit Sundaram     ;Male  ;1985-01-31;handajatin@example.org       ;0528203232   ;IT        ;Analyst  ;Deoghar                     ;Rajasthan        ;2023-02-12;396622;On Leave
418;Bhavini Varughese   ;Male  ;1993-11-24;manthanradhakrishnan@example.;9226682198   ;HR        ;Analyst  ;Hosur                       ;Gujarat          ;2022-06-20;338312;Active  
419;Vihaan Singh        ;Male  ;1969-07-19;daniel72@example.com         ;+918866102399;HR        ;Executive;Shimoga                     ;Punjab           ;2024-04-17;314796;Active  
420;Brijesh Bansal      ;Female;1997-10-20;xbuch@example.com            ;+916390040323;HR        ;Executive;Chapra                      ;Himachal Pradesh ;2022-05-31;918408;Resigned
421;Anya Pradhan        ;Male  ;1991-07-29;prashadekbal@example.net     ;6404137153   ;Admin     ;Analyst  ;Phagwara                    ;Andhra Pradesh   ;2024-05-01;733772;On Leave
422;Chakradev Dutt      ;Male  ;2001-11-01;zehaansrinivasan@example.net ;6215793492   ;Finance   ;Executive;Sultan Pur Majra            ;Rajasthan        ;2024-11-04;896525;Resigned
423;Megha Boase         ;Male  ;1978-02-22;cgrewal@example.org          ;;HR        ;Manager  ;Adoni                       ;Madhya Pradesh   ;2023-06-22;1138147;Active  
424;Osha Bassi          ;Male  ;1967-04-16;zayan67@example.com          ;+915920102756;Finance   ;Engineer ;Raiganj                     ;Bihar            ;2025-03-13;356346;Resigned
425;Samaksh Purohit     ;Male  ;1976-06-16;vkapoor@example.com          ;01796530140  ;Operations;Engineer ;Bhiwani                     ;Gujarat          ;2025-09-19;416404;Resigned
426;Balhaar Bhatti      ;Female;1985-12-31;aggarwalatharv@example.net   ;+917200333807;IT        ;Executive;Khandwa                     ;Haryana          ;2022-04-17;720274;Resigned
427;Dakshesh Viswanathan;Male  ;2002-06-13;;+913796374254;Admin     ;Manager  ;Chennai                     ;Uttar Pradesh    ;2026-01-05;957993;Active  
428;Maya Choudhry       ;Female;1973-12-13;arunimaparsa@example.org     ;03617020227  ;Admin     ;Engineer ;Jalgaon                     ;West Bengal      ;2022-07-09;864320;On Leave
429;Dipta Keer          ;Male  ;1973-07-11;zayyan10@example.org         ;+910930428027;HR        ;Engineer ;Chinsurah                   ;Andhra Pradesh   ;2022-02-06;1123615;Resigned
430;Fariq Baral         ;Female;1968-02-15;vanya97@example.com          ;7818893348   ;Operations;Engineer ;Nangloi Jat                 ;Andhra Pradesh   ;2023-08-01;448346;Active  
431;Raksha Jaggi        ;Female;1991-10-27;petergill@example.org        ;;Operations;Executive;Kollam                      ;Punjab           ;2025-07-11;861310;Resigned
432;Shivansh Natt       ;Male  ;1975-12-12;;05544351592  ;Admin     ;Executive;Bally                       ;Uttarakhand      ;2022-07-18;520463;Active  
433;Yash Kapur          ;Female;1996-09-21;zashilmadan@example.net      ;7525400896   ;HR        ;Executive;Anantapuram                 ;Tamil Nadu       ;2024-01-28;1082979;On Leave
434;Kabir Dada          ;Female;1970-10-14;chawlapranit@example.org     ;00356684760  ;Finance   ;Manager  ;Jaunpur                     ;Tamil Nadu       ;2025-12-08;1191310;On Leave
435;Ekbal Parmar        ;Female;2004-08-06;pallasanya@example.com       ;+916476723593;IT        ;Engineer ;Kolhapur                    ;Mizoram          ;2023-10-09;320148;Resigned
436;Om Vora             ;Female;1972-04-20;kadakiaakshay@example.net    ;05762953041  ;Finance   ;Manager  ;Visakhapatnam               ;Andhra Pradesh   ;2024-11-09;610991;Active  
437;Eiravati Murty      ;Female;1986-12-26;deepbhavya@example.com       ;8196575294   ;Admin     ;Analyst  ;Ichalkaranji                ;Uttar Pradesh    ;2024-08-26;1042070;On Leave
438;Siddharth Devi      ;Female;1971-08-16;vlall@example.org            ;+915676609850;Operations;Executive;Jhansi                      ;Madhya Pradesh   ;2023-01-23;820163;Resigned
439;Vanya Saraf         ;Male  ;1989-07-07;dsastry@example.com          ;+919474712118;Operations;Manager  ;Mangalore                   ;Tripura          ;2024-03-21;1150675;On Leave
440;Ekapad Sangha       ;Male  ;2000-08-06;karanradhika@example.net     ;+918170355123;Admin     ;Manager  ;Karawal Nagar               ;Goa              ;2025-03-29;387714;On Leave
441;Samaksh Lal         ;Female;2003-06-11;sudiksha04@example.com       ;+917770577505;Operations;Analyst  ;Jamnagar                    ;Assam            ;2021-09-17;408305;Active  
442;Niharika Roy        ;Male  ;1986-06-10;zaitra41@example.com         ;;Finance   ;Analyst  ;Nanded                      ;Manipur          ;2024-03-07;747508;Active  
443;Tarak Randhawa      ;Female;1968-04-07;aashi05@example.net          ;+914964345744;Finance   ;Engineer ;Thrissur                    ;Tripura          ;2022-11-10;966313;Resigned
444;Chandani Raja       ;Female;1967-08-04;choudhurykavya@example.com   ;03103885655  ;HR        ;Executive;Howrah                      ;Tripura          ;2023-06-02;330945;Active  
445;Sudiksha Puri       ;Male  ;2003-07-02;jbanerjee@example.net        ;4083406357   ;Admin     ;Engineer ;Eluru                       ;Jharkhand        ;2021-11-15;681019;On Leave
446;Nitesh Vasa         ;Female;1995-03-31;amol68@example.org           ;02503673781  ;IT        ;Engineer ;Bhiwani                     ;Goa              ;2025-09-01;821625;On Leave
447;Hritik Narayanan    ;Male  ;1969-10-01;chandreshdara@example.org    ;+913859276407;IT        ;Manager  ;Serampore                   ;Meghalaya        ;2025-09-16;360052;Resigned
448;Vanya Sawhney       ;Female;1992-06-29;baradirya@example.net        ;+915760510533;IT        ;Manager  ;Eluru                       ;Jharkhand        ;2025-07-15;1061957;Resigned
449;Brijesh Deshmukh    ;Male  ;1968-03-25;umangraju@example.net        ;5579500119   ;Operations;Engineer ;Saharanpur                  ;Arunachal Pradesh;2021-04-13;1097584;Active  
450;Advaith Rege        ;Female;1986-08-22;wahabhora@example.com        ;09760043434  ;HR        ;Executive;Nizamabad                   ;Odisha           ;2025-11-04;695139;Resigned
451;Elijah Lall         ;Male  ;2001-09-08;;02936056169  ;Operations;Analyst  ;Anand                       ;Meghalaya        ;2023-01-25;493521;Resigned
452;Dominic Ghosh       ;Female;1986-03-12;dhriti53@example.net         ;6143468974   ;Finance   ;Engineer ;Tiruppur                    ;West Bengal      ;2022-07-23;551270;Active  
453;Warinder More       ;Female;1970-02-13;lalavihaan@example.org       ;5322671892   ;IT        ;Engineer ;Jammu                       ;Meghalaya        ;2024-12-17;538189;On Leave
454;Harita Bhakta       ;Male  ;1967-10-11;yashawinidoctor@example.org  ;9297095733   ;HR        ;Engineer ;Pali                        ;Himachal Pradesh ;2021-10-28;555877;Active  
455;Isha Venkataraman   ;Male  ;1976-01-14;darika77@example.com         ;+917458361436;HR        ;Analyst  ;Bhubaneswar                 ;Gujarat          ;2025-11-16;445927;On Leave
456;Aradhana Sangha     ;Female;1988-12-08;;+915381110640;Operations;Engineer ;Raichur                     ;Goa              ;2023-11-24;601574;Resigned
457;Eshana Anand        ;Female;1996-02-13;vermayashica@example.net     ;0616815661   ;HR        ;Engineer ;Dewas                       ;Madhya Pradesh   ;2022-12-17;1071872;Resigned
458;Siya Rai            ;Male  ;2002-03-30;ksachdev@example.org         ;0310752397   ;IT        ;Analyst  ;Erode                       ;Uttar Pradesh    ;2025-01-13;401027;On Leave
459;Arunima Ghosh       ;Female;1979-05-12;dkapadia@example.com         ;+911220168139;Admin     ;Engineer ;Korba                       ;Madhya Pradesh   ;2021-09-20;744601;Resigned
460;Kashish Sarna       ;Male  ;1995-06-26;zchawla@example.net          ;00860060765  ;Operations;Manager  ;Gudivada                    ;Punjab           ;2024-11-04;599979;On Leave
461;Adya Sanghvi        ;Male  ;1998-03-16;gavindatta@example.com       ;1630359435   ;Operations;Engineer ;Jhansi                      ;Mizoram          ;2022-10-30;973316;On Leave
462;Indrajit Mahajan    ;Male  ;1993-10-19;pmodi@example.org            ;04301058219  ;IT        ;Executive;Hindupur                    ;Karnataka        ;2025-12-29;644431;Resigned
463;Dev Kara            ;Female;1985-04-09;kmitra@example.org           ;4322377509   ;Operations;Engineer ;Tenali                      ;Arunachal Pradesh;2024-03-14;895864;On Leave
464;Dipta Soni          ;Female;1966-08-31;hpathak@example.org          ;+912071543248;Admin     ;Executive;Sikar                       ;Meghalaya        ;2022-08-02;800502;Resigned
465;Garima Yogi         ;Male  ;1993-04-22;aradhanaratta@example.com    ;1035910297   ;Admin     ;Executive;Pali                        ;Rajasthan        ;2023-01-04;628585;On Leave
466;Warda Pathak        ;Female;1995-02-08;anthonyvarughese@example.org ;2729310680   ;Finance   ;Analyst  ;Imphal                      ;Chhattisgarh     ;2026-01-06;706908;Active  
467;Lohit Ramakrishnan  ;Male  ;1970-02-24;riyalad@example.net          ;05883025482  ;Finance   ;Engineer ;Coimbatore                  ;Mizoram          ;2025-04-09;918326;Active  
468;Yagnesh Keer        ;Male  ;1979-09-17;victor99@example.net         ;01592842754  ;Finance   ;Engineer ;Varanasi                    ;Manipur          ;2025-05-22;917048;Active  
469;Radhika Nagi        ;Female;1967-06-12;charita30@example.net        ;0834315791   ;Finance   ;Manager  ;Panihati                    ;Gujarat          ;2024-01-14;869392;Resigned
470;Jeet Kala           ;Female;1981-03-07;girishsharma@example.org     ;+919050502173;IT        ;Analyst  ;Vadodara                    ;Himachal Pradesh ;2025-01-06;621389;On Leave
471;Vedant Ganesh       ;Female;1999-12-08;odikapadmanabhan@example.net ;+917759119996;Finance   ;Manager  ;Etawah                      ;Bihar            ;2022-11-23;1191043;Active  
472;Osha Sankaran       ;Female;1977-12-13;ranamaanas@example.org       ;00554305734  ;Operations;Manager  ;Karawal Nagar               ;Arunachal Pradesh;2024-09-12;452126;Active  
473;Kala Mandal         ;Male  ;1993-10-14;radha84@example.org          ;;IT        ;Manager  ;Ghaziabad                   ;Sikkim           ;2023-12-12;770474;On Leave
474;Ekaraj Amble        ;Female;1990-02-06;balvan26@example.org         ;1462039664   ;Operations;Executive;Junagadh                    ;Goa              ;2025-08-28;527762;Resigned
475;Jeet Dhar           ;Male  ;1968-04-17;sehgaldevansh@example.net    ;8449827320   ;Operations;Manager  ;Panvel                      ;Himachal Pradesh ;2022-01-01;412644;On Leave
476;Pranit Wable        ;Female;1966-07-01;;9058280826   ;Operations;Manager  ;Bhind                       ;Andhra Pradesh   ;2024-07-20;398301;Active  
477;Gavin Apte          ;Male  ;1977-08-14;yutika64@example.org         ;3070338290   ;HR        ;Engineer ;Ghaziabad                   ;Jharkhand        ;2022-11-01;711073;On Leave
478;Dalaja Chaudhry     ;Female;1986-09-09;cbhatnagar@example.net       ;+918602288146;HR        ;Manager  ;Gulbarga                    ;Jharkhand        ;2024-06-16;1104233;On Leave
479;Karan Mangal        ;Male  ;1986-12-29;rsule@example.net            ;07400542666  ;Operations;Engineer ;Shivpuri                    ;Mizoram          ;2021-06-26;883084;Active  
480;Wriddhish Sarma     ;Male  ;1981-03-03;;06854058656  ;Admin     ;Analyst  ;Ahmedabad                   ;Odisha           ;2025-04-11;996977;Active  
481;Lakshit Om          ;Male  ;1986-04-26;ramanfarhan@example.com      ;8613511088   ;IT        ;Manager  ;Durg                        ;Karnataka        ;2021-08-09;986430;On Leave
482;Farhan Dara         ;Female;1965-09-13;amairabarman@example.net     ;0852930496   ;Finance   ;Manager  ;Machilipatnam               ;West Bengal      ;2024-08-07;506360;Active  
483;Noah Taneja         ;Female;1977-03-14;hegdeumang@example.net       ;+918337982738;Operations;Executive;Jodhpur                     ;Telangana        ;2022-07-17;475584;Resigned
484;Gautami Shenoy      ;Female;1977-11-08;shettyharshil@example.org    ;;Admin     ;Executive;Gorakhpur                   ;Assam            ;2023-12-24;661781;Resigned
485;Frado Dube          ;Male  ;1989-12-08;jackkhosla@example.net       ;07271171856  ;IT        ;Analyst  ;Khammam                     ;Uttarakhand      ;2024-01-12;1128941;On Leave
486;Janaki Trivedi      ;Female;1987-08-18;kbanerjee@example.org        ;+911245339509;Finance   ;Executive;Adoni                       ;Chhattisgarh     ;2021-09-02;1054093;Resigned
487;Jhalak Wali         ;Male  ;1988-10-24;yshukla@example.com          ;1760638405   ;HR        ;Manager  ;Tenali                      ;Telangana        ;2021-03-16;954263;Resigned
488;Waida Sarin         ;Female;1985-06-05;;4120375514   ;Operations;Executive;Malegaon                    ;Andhra Pradesh   ;2025-06-01;365788;Resigned
489;Yashica Vaidya      ;Female;1969-02-20;urishilla14@example.com      ;04538397189  ;IT        ;Manager  ;Burhanpur                   ;Chhattisgarh     ;2025-09-27;961437;Active  
